570,Управленческий учет и анализ в розничной торговле одеждой,"Рекомендуется студентам, обучающимся по специальности ""Менеджмент организации"", ""Финансы и...",237    ,/static/images/stars/stars0.gif
571,Технические средства управления: учебник,"В четвертом издании популярного учебного пособия в краткой и доступной форме рассмотрены все основные вопросы, предусмотренные государственным образовательным стандартом и учебной программой по дисциплине ""Бухгалтерский учет"". Книга позволит быстро получить основные знания по предмету, а также качественно подготовиться к зачету и экзамену.",299    ,/static/images/stars/stars0.gif
572,Оздоровление бизнеса,"Рассмотрен широкий круг вопросов, касающихся управления современными предприятиями: в том числе организация управленческого труда, целеполагание и планирование, мотивация труда, контроль, принятие управленческих решений, управление индивидуумами, группами работников и формирование команд, источники власти в управлении предприятиями, лидерство, коммуникации и коммуникативные навыки,...",288    ,/static/images/stars/stars0.gif
573,Маркетинг,"В учебнике рассмотрены основы стратегического менеджмента, методика диагностического анализа, методика стратегического планирования, разработка стратегий конкуренции и управление реализацией стратегии на предприятиях и в организациях. Научная новизна учебника заключается в применении методов диагностического анализа и прогнозирования деятельности организации, экспертного моделирования проблем...",288    ,/static/images/stars/stars0.gif
574,Кант для менеждеров: Встреча с великим философом,"В книге рассмотрены особенности розничной торговли одеждой, их влияние на формирование учетной информации для управления. Большое внимание уделено методологии и организации управленческого учета, а также управленческому анализу результатов деятельности и затрат на предприятиях отрасли в целях обеспечения их долговременной эффективной деятельности.",392    ,/static/images/stars/stars0.gif
575,Управление качеством,В некоторых случаях только полная перестройка деятельности компании способна возродить ее из пепла или спасти от неминуемого краха. Представленные в сборнике современные концепции преобразования иллюстрируются рассказанными от первого лица историями успешной реанимации бизнеса — от сети супермаркетов и детской больницы до Harley-Davidson и знаменитой футбольной команды. Многие из предлагаемых рецептов...,623    ,/static/images/stars/stars0.gif
576,Мировая экономика: учебное пособие,"Как избежать ценовой войны или с успехом выиграть ее? Как превратить свой бренд в глобальный? Всегда ли компании нужен фирменный сайт? Стоит ли возрождать умирающий бренд? Хочет ли покупатель, чтобы ему угождали, или предпочитает, чтобы с ним вели игру и подшучивали над ним? Как добиться, чтобы стратегические звезды благоволили вам? В сборнике вы найдете ответы всемирно известных специалистов ""маркетинга""...",49    ,/static/images/stars/stars0.gif
577,Эпицентр. Парадоксы глобального кризиса..,"Иммануил Кант по сей день считается одним из самых значительных философов всех времен. И спустя более 200 лет со дня его смерти его произведения нисколько не потеряли своей актуальности. Настройтесь на встречу с великим нестандартным мыслителем, откройте глубину и значение учения Канта, которое и сегодня продолжает оставаться интересным для нашей повседневной и экономической жизни.",349    ,/static/images/stars/stars0.gif
578,Стратегический менеджмент: учебно-методический комплекс,Учебник для,403    ,/static/images/stars/stars0.gif
579,Настольная книга по оплате труда и ее расчету в программе 1С: Зарплата и Управление персоналом 8. 4-е изд.,"В пособии на основе законодательных актов и нормативных документов подробно, с иллюстрацией на примерах, рассматриваются все вопросы, связанные с оплатой труда.",580    ,/static/images/stars/stars0.gif
580,"Доллар. Последняя битва. Алан Гринспен: гуру банкиров, инвесторов и экономистов","Когда Алан Гринспен говорит — Уолл-стрит слушает. Слушают банкиры, инвесторы, политики, экономисты всего мира. Он — главный арбитр американской монетарной политики в качестве председателя Федерального резервного фонда, сумевший в одно и то же время сдерживать инфляцию и стимулировать рост экономики в течение самого долгого периода в американской экономической истории.",275    ,/static/images/stars/stars0.gif
581,Экономика строительства,"Рассмотрены роль, значение и место капитального строительства в экономике страны. Особое внимание уделено формам производственно-экономических отношений, основам экономики и организации строительного проектирования, механизмам функционирования рыночной экономики и регулированию инвестиционно-строительной деятельности в капитальном строительстве.",682    ,/static/images/stars/stars0.gif
582,Теория и практика инвестиционных расчетов,Уче,379    ,/static/images/stars/stars0.gif
583,Эффективная наружная реклама,"Настоящее практическое пособие рассчитано преимущественно на рекламистов и маркетологов, мало знакомых с технологиями разработки и создания наружной рекламы.",234    ,/static/images/stars/stars0.gif
584,Увеличение продаж без особых материальных затрат,"Книга, объясняя азы этого ремесла, охватывает широкий спектр всевозможных рекламных форм, причем автор уделяет много внимания как традиционной наружной рекламе (витрины, вывески, афиши), так и новейшим приемам и технологиям. Каждая глава...",174    ,/static/images/stars/stars0.gif
585,Корпоративный и проектный менеджмент: толковый англо-русский словарь-справочник,"Книга основана на опыте работы автора в рядовых российских компаниях на должности менеджера по маркетингу, продажам, рекламе.",554    ,/static/images/stars/stars0.gif
586,Описание Киева. Том 2,"Вы не найдете в книге теоретических изысков и сложных графиков, только реальные действия. Основа книги - работа с клиентом, вместе с ним.",433    ,/static/images/stars/stars0.gif
587,Управление персоналом,"Описываются незатратные маркетинговые приемы, которые могут использовать все компании.",40    ,/static/images/stars/stars0.gif
588,Оценка персонала в современных организациях. Ассесмент-технологии. Профессиография. Организационная диагностика,"В экономически развитых странах сегодня практически не существует проектов, осуществляемых вне рамок методологии корпоративного менеджмента и управления проектами, терминология которых пришла в Россию из англоговорящих стран как один из стандартов бизнес-сообщества мира. Настоящий словарь-справочник не только позволит читателю осуществить корректный перевод специальных терминов, но и даст...",317    ,/static/images/stars/stars0.gif
589,"Документооборот: основные средства. 2-е изд., перераб. и доп","Автор, чрезвычайно удачливый, позитивно мыслящий предприниматель, показывает в своей книге, что человечность и сострадание являются ключом к личному и деловому успеху.",99    ,/static/images/stars/stars0.gif
590,"Продающее письмо. Полное руководство для копирайтера. Как правильно написать рекламное письмо, чтобы привлечь максимальное число клиентов","В книге кратко изложены ответы на основные вопросы темы «Уп­равление персоналом». Издание поможет систематизировать знания, полученные на лекциях и семинарах, подготовиться к сдаче экзамена или зачета.",417    ,/static/images/stars/stars0.gif
591,Россия & Запад на качелях истории. Том 1. От Рюрика до Александра I,"Пособие адресовано студентам высших и средних образователь­ных учреждений, а также всем, интересующимся данной тематикой.",99    ,/static/images/stars/stars0.gif
592,"Купля-продажа и поставка: правовое регулирование, бухгалтерский и налоговый учет. 2-е изд., перераб. и доп","Учебное пособие содержит практические рекомендации и методы работы в сфере оценки персонала. Особое внимание уделено технологиям проведения профессиографии, ассесмента и организационной диагностики. Принципы и методы работы организационных психологов, обсуждаемые в учебном пособии, были задействованы авторами при проведении проектов в ряде компаний, среди них крупные государственные организации -...",696    ,/static/images/stars/stars0.gif
593,Организация и планирование производства,"Настоящее издание содержит практические рекомендации по документальному оформлению операций с основными средствами. На конкретных примерах подробно изложен порядок заполнения типовых форм первичных учетных документов, а также других необходимых документов, не содержащихся в альбомах унифицированных (типовых) форм первичной учетной документации.",443    ,/static/images/stars/stars0.gif
594,Экономические основы социальной работы,"В этой книге написано как составить и оформить обычное и электронное рекламное письмо. Шаг за шагом, вы отрабатываете навык написания действенного заголовка и усиливающего постскриптума, вы пишете текст, который поражает и вдохновляет читателя ""на покупку"", вы учитесь ставить на первое место в своем письме потребности и проблемы клиента, а не особенности вашего товара или услуги, вы не пропускаете ни...",580    ,/static/images/stars/stars0.gif
595,Организация и планирование производства,"Первый том фундаментального исследования Петра Романова рассказывает о взаимоотношениях России и Запада с древнейших времен до эпохи правления Александра I. Автор внимательно анализирует общую историю русского государства и западных стран, делает попытку объективно оценить доводы извечных оппонентов, отказываясь от крайних суждений и опровергая стереотипные представления.",224    ,/static/images/stars/stars0.gif
596,"Основы аудита. 4-е изд., перераб. и доп","В отличие от существующих аналогов автор не просто приводит типовые формы договоров, а предлагает технологию их составления, следуя которой, даже не искушенный в юридических тонкостях читатель может составить договор правильно, с учетом всех необходимых формальностей. Кроме того, подробно описывается бухгалтерский и налоговый учет хозяйственных операций, производимых по каждому виду договоров.",208    ,/static/images/stars/stars0.gif
597,Мастер работы с возражениями,"Изложены основы организации производства и труда, планирования и управления на предприятиях электронной промышленности. Рассмотрены вопросы организации подготовки производства, организации основных, вспомогательных и обслуживающих процессов, управления на основе рациональной организации труда, мотивации, адаптации и планирования деловой карьеры работников предприятия. Учебный материал по каждой...",89    ,/static/images/stars/stars0.gif
598,Теория управления,"В учебном пособии дается целостное представление об экономических основах социальной работы, рассматриваются теоретико-методологические и практические вопросы организации, ресурсного обеспечения и эффективного хозяйствования в сфере социальной работы. Указаны основные нормативные документы, касающиеся этих проблем. Для студентов вузов, обучающихся по специальности ""Социальная работа"". Может быть...",287    ,/static/images/stars/stars0.gif
599,Практикум по бизнес-планированию с использованием программы Project Expert,"Изложены теоретические и практические основы организации производственного процесса. Рассмотрены вопросы планирования деятельности предприятия в условиях рыночной экономики. Приведены задания для самостоятельной работы: контрольные вопросы, расчетные и ситуационные задачи, тесты, темы для докладов.",279    ,/static/images/stars/stars0.gif
600,Государственные финансы,"Для студентов вузов, обучающихся по химико-технологическим специальностям.",681    ,/static/images/stars/stars0.gif
601,"Продажи в кризис. Как повысить объем продаж, снизить издержки и увеличить прибыль","Учебное пособие посвящено аудиторской деятельности, представлены материалы для подготовки к квалификационному экзамену на аттестат профессионального бухгалтера. Рассмотрены понятия, сущность и содержание аудита, сопутствующих и прочих аудиторских услуг, нормативное регулирование аудиторской деятельности в Российской Федерации, взаимодействие аудиторских организаций и аудируемых лиц. Раскрыто...",216    ,/static/images/stars/stars0.gif
602,Медиапланирование. Стратегическое и тактическое планирование рекламных кампаний,"Любому человеку, занимающемуся бизнесом MLM, будь это новичок или профессионал, чей доход измеряется пятизначной цифрой, приходится сталкиваться с возражениями.",194    ,/static/images/stars/stars0.gif
603,"Маркетинг от А до Я. 80 концепций, которые должен знать каждый менеджер","Эта книга всемирноизвестного специалиста в области маркетинга Филипа Котлера стала настольной для миллионов руководителей и специалистов по маркетингу. В ней в сжатой и понятной форме изложены 80 концепций эффективного маркетинга, наиболее важных для успеха компаний в современных условиях. Эта книга дает наилучшее представление как о классических инструментах маркетинга, которые прошли испытание...",428    ,/static/images/stars/stars0.gif
604,Практический комментарий к ПБУ 14. Учет нематериальных активов,"Появление ПБУ 14/2007 ""Учет нематериальных активов"" связано прежде всего с введением в действие части четвертой Гражданского кодекса Российской Федерации, регламентирующей права на результаты интеллектуальной деятельности и на средства индивидуализации. В связи с этим нормы бухгалтерского учета приведены в соответствие с нормами гражданского законодательства.",278    ,/static/images/stars/stars0.gif
605,План и корреспонденция счетов бухгалтерского учета финансово-хозяйственной деятельности коммерческой организации. 9500 бухгалтерских проводок,"В книге рассмотрено практическое применение Плана счетов бухгалтерского учета в коммерческих организациях в ред. приказов Минфина РФ от 7 мая 2003 г. № 38н, от 18 сентября 2006 г. № 115н.",289    ,/static/images/stars/stars0.gif
606,Основы антикризисного управления предприятиями,"Даны описания счетов, а также рекомендации по организации аналитического учета на этих счетах.",728    ,/static/images/stars/stars0.gif
607,Инновации в туризме,Книга содержит все основные бухгалтерские проводки в соответствии с Инструкцией по применению Плана счетов бухгалтерского...,604    ,/static/images/stars/stars0.gif
608,Теория экономического анализа,"Приведены основные закономерности экономического функционирования предприятия. Рассмотрены сущность кризисных явлений и факторы приводящие к их возникновению; организационно-правовые вопросы банкротства. Приведены варианты стратегии по выводу предприятий из кризиса; формирование маркетинговой стратегии на неплатежеспособном предприятии и другие вопросы, связанные с выводом предприятий из...",403    ,/static/images/stars/stars0.gif
609,Все о сделках с недвижимостью,"Раскрыты с использованием опыта отечественных и зарубежных исследований инновации в социально-культурном сервисе и туризме, особенности инновационных процессов, а также эволюционные изменения в этих областях. Рассмотрены функции инноваций и управление инновационной деятельностью в туризме и сфере услуг, принципы устойчивого развития туризма, внедрения вспомогательного счета туризма как метода...",222    ,/static/images/stars/stars0.gif
610,Медиапланирование. Теория и практика,"В пособии отражены современные методы экономического анализа, использующиеся как в практике построения конкретных методик анализа хозяйственной деятельности предприятий (корпораций), так и в научных исследованиях, разработках и поисках оптимальных решений по хозяйственным вопросам.",735    ,/static/images/stars/stars0.gif
611,Деньги. Банки. Кредит,"Книга известного юриста Марии Ильичевой пред­ставляет собой самый полный справочник по вопросам, касающимся сделок с недвижимостью. Автор подробно освещает все недавние изменения в законодательстве, касающиеся права собственности на квартиры и дачи. Информация в книге представлена в форме вопросов и ответов, благодаря чему читатель легко найдет интересу­ющую его проблему. Все о том, как грамотно и без...",40    ,/static/images/stars/stars0.gif
612,Инновационный менеджмент: практикум,Рассматриваются теоретические и практические основы медиапланирования как системы управления информацией в средствах массовой коммуникации. Даются формулировки основных понятий медиапланирования. Приводятся примеры планирования и проведения рекламных кампаний. Впервые на реальных примерах показывается связь рекламной активности с ростом продаж. Особое внимание уделяется результатам...,270    ,/static/images/stars/stars0.gif
613,Стратегический конкурентный анализ в транзитивной экономике России,"Экзаменационные ответы по дисциплине ""Деньги. Банки. Кредит"" составлены в соответствии с Государственным образовательным стандартом содержания высшего образования. Для студентов, как помощь при сдаче экзамена по предмету ""Деньги. Банки. Кредит"".",425    ,/static/images/stars/stars0.gif
614,Личные деньги. Антикризисная книга,"Для студентов, аспирантов и преподавателей ВУЗов",266    ,/static/images/stars/stars0.gif
615,Учет на предприятиях малого бизнеса,"Раскрываются важнейшие аспекты функционирования экономики страны в конкурентной среде и вопросы формирования корпоративных конкурентных стратегий, базирующихся на всестороннем исследовании и оценке индивидуальных характеристик конкурентов. Рассматриваются вопросы генезиса и дальнейшей трансформации конкурентного анализа (как текущего, так и стратегического) на различных этапах развития...",436    ,/static/images/stars/stars0.gif
616,Микроэкономика. Макроэкономика. Сборник кейсов,"Тема денег, личных финансов актуальна во все времена, но особенно важной становится в периоды кризиса и нестабильности.",442    ,/static/images/stars/stars0.gif
617,Информационные системы в экономике,"Кризисы, финансовые и экономические, уже два века происходят каждые 8-10 лет. Поэтому за свою трудовую жизнь человек сталкивается с ними минимум 4-5 раз. Каждый должен знать, что и как надо делать для сохранения и умножения своего благосостояния в любой ситуации.",483    ,/static/images/stars/stars0.gif
618,Синдром менеджера. Эмоциональное выгорание и управление стрессом,"В учебном пособии рассматриваются порядокорганизации и ведения малым предприятием как бухгалтерского, так и налогового учета, а также методика формирования всех видов отчетности - бухгалтерской,",116    ,/static/images/stars/stars0.gif
619,Искусство наружной рекламы. Практическое руководство,Учебное пособие для пр,500    ,/static/images/stars/stars0.gif
620,Анализ хозяйственной деятельности предприятий,Уче,882    ,/static/images/stars/stars0.gif
621,Кредо либерала,"В книге освещены такие проблемы, как: астения и утомление; стресс: анатомия и физиология; синдром эмоционального выгорания; неврастения и сопутствующие расстройства; коррекция, лечение и профилактика синдрома менеджера.",263    ,/static/images/stars/stars0.gif
622,Шпаргалка по экономическому анализу,"Книга предназначена в первую очередь для психологов и врачей, но она также будет интересна менеджерам по работе с персоналом, представителям других социальных профессий и всем тем,...",40    ,/static/images/stars/stars0.gif
623,Шпаргалка по макроэкономике,Книга знакомит читателя:,40    ,/static/images/stars/stars0.gif
624,Ресторанная кухня. Здоровое меню,"• с наружной рекламой как одним из важнейших предметов современной, особенно новейшей (применительно к нашей сегодняшним хозяйствен­ным условиям) прагматической и одновременно творческой деятельности человека;",401    ,/static/images/stars/stars0.gif
625,Где мой сыр?,• с художественным решением этой рекламы в прошлом;,199    ,/static/images/stars/stars0.gif
626,Экономика организаций (предприятий),• с принципами наружного рекламного оформления фасадов современных зданий;,297    ,/static/images/stars/stars0.gif
627,"Управление продажами в любых условиях. Как найти таких продавцов, которые действительно будут продавать?",Учебник написан в соответствии с учебным планом Российского государственного института интеллектуальной собственности по специальности 080507.65 «Менеджмент организации».,215    ,/static/images/stars/stars0.gif
628,PR-служба компании,Создание хорошего PR-подразделения в организации - важная составляющая ее успешной деятельности. В данном пособии в краткой и доступной форме изложены особенности работы PR-службы российской компании.,206    ,/static/images/stars/stars0.gif
629,"Комментарий ФЗ ""О дополнительных мерах государственной поддержки семей, имеющих детей"". + CD","Авторы рассматривают множество вопросов: от структуры PR-подразделения, видов PR-деятельности до личностных качеств и обязанностей эффективного PR-специалиста, методов оценки работы службы. Книга содержит...",303    ,/static/images/stars/stars0.gif
630,НДС. Правоприменительная практика,"В издании приводится постатейный комментарий к Федеральному закону от 29 декабря 2006 г. №256-ФЗ «О дополнительных мерах государственной поддержки семей, имеющих детей». Текст комментария представлен с учетом последних изменений законодательства и отразил в себе все основные направления реализации адресного подхода в оказании дополнительных мер государственной поддержки как одного из показателей...",270    ,/static/images/stars/stars0.gif
631,Экономика и предпринимательство в социально-культурном сервисе и туризме,"В данном издании на конкретных примерах рассмотрены наиболее острые вопросы, возникающие у налогоплательщиков при исчислении и уплате налога на добавленную стоимость. С учетом выработанной официальной позиции Минфина России и налоговых органов, а также сформировавшейся судебной практики проанализированы существующие подходы к разрешению спорных ситуаций, имеющих место на практике при...",656    ,/static/images/stars/stars0.gif
632,Предпринимательская деятельность,"Экономика и предпринимательство в социально-культурном сервисе и туризме 5-е изд., стер. Морозов М.А.",639    ,/static/images/stars/stars0.gif
633,Экономика автомобильного транспорта,"Рассмотрены вопросы предпринимательской деятельности и инновационного проектирования. Представлен обширный материал, затрагивающий вопросы развития предпринимательской деятельности, в частности в сфере сервисного обслуживания населения. Дан статистический прогноз изменения предпринимательского потенциала по субъектам Российской Федерации.",758    ,/static/images/stars/stars0.gif
634,Туристское природопользование,"Для студентов высших учебных заведений, обучающихся...",588    ,/static/images/stars/stars0.gif
635,"Экономика: практикум для учащихся, 10-11 класс","Изложены основы экономики автотранспортного предприятия: характеристика и состав имущественного комплекса, особенности управления персоналом, организация коммерческой и аналитической работы, экономическая оценка деятельности и методы развития. Представлены основные вопросы маркетинговой деятельности на транспорте и правового регулирования в этой отрасли. Рассмотрен рынок транспортных услуг и...",186    ,/static/images/stars/stars0.gif
636,Шпаргалка по основам бизнеса,"Приведены классификация и описание таких туристских природных ресурсов, как национальные парки, заповедники, горные системы с центрами вулканической деятельности, пещеры, пустыни, озера, реки, водопады, моря и острова. Особое внимание уделено характеристике объектов природы, представляющих интерес в качестве цели путешествия и укрепления здоровья.",40    ,/static/images/stars/stars0.gif
637,Основные экономические индикаторы,Для студентов высших учебных заведений. Может...,256    ,/static/images/stars/stars0.gif
638,Маркетинг,"Структура и содержание практикума жестко привязаны к учебнику: название глав повторяют названия глав учебника, а все виды заданий отражают понятия и законы, рассматриваемые в соответствующей главе учебника.",302    ,/static/images/stars/stars0.gif
639,"Комментарий к закону ""О дачной амнистии""","Задания внутри любой главы располагаются по принципу: от простого к сложному. Для каждой темы предусмотрены задания на выявление устойчивого усвоения ключевых понятий и терминов, тесты,...",90    ,/static/images/stars/stars0.gif
640,Величайший Сетевик Мира,"Настоящее издание поможет систематизировать полученные ранее знания, а также подготовиться к экзамену или зачету и успешно их сдать. Пособие предназначено для студентов высших и средних образовательных учреждений.",174    ,/static/images/stars/stars0.gif
641,Управление проектами,"Эта книга адресована не только трейдерам и инвесторам, которым не хватает формального знакомства с наиболее популярными на Уолл-стрит экономическими индикаторами. Финансовые рынки мира давно следуют в кильватере американской экономики. И Отчет о безработице в США часто оказывает на российский или европейский рынок куда большее влияние, чем нам хотелось бы. Так что тем, кто работает в операционном зале...",251    ,/static/images/stars/stars0.gif
642,"Товароведение, экспертиза и сертификация молока и молочных продуктов","В издании изложены основные понятия современной концепции маркетинга и приемы, используемые при проведении маркетинговых исследований. Дано понятие о товаре, его жизненном цикле и методах маркетинга на каждом этапе, упаковке и маркировке. Приводятся виды рынков, правила сегментации, требования к выбору сегмента рынка и особенности позиционирования. Разъясняются виды цен, методы и этапы их...",299    ,/static/images/stars/stars0.gif
643,Региональная экономика и управление,"В настоящем издании изложено в популярной форме толкование действующих на настоящий момент законов, которые регулируют упрощенный порядок приобретения в собственность дачных и земельных участков.",437    ,/static/images/stars/stars0.gif
644,Основы маркетинга,"Читатели узнают об общем порядке приобретения такого объекта недвижимости как земельный участок, а также о тех категориях граждан, которые имеют право приобрести землю в упрощенном порядке.",299    ,/static/images/stars/stars0.gif
645,Безопасность и управление доступом в информационных системах,"В этой книге изложена история жизни человека, поднявшегося из бездны отчаяния к высотам успеха. За фасадом чудесной истории скрыты мощные пружины бизнеса XXI века - MLM. Великий сетевик раскрывает свои секреты и призывает воспользоваться ими каждого, кто хочет изменить свою жизнь к лучшему, хочет понять смысл вещей и переплавить желание действовать в чистое золото результата.",514    ,/static/images/stars/stars0.gif
