240,"Таинственный и мистический, женственный и стильный, классический и строгий. В Encre Noire Pour Elle привлекает все: от флакона, выполненного в виде элегантного черного куба, до последней ноты аромата. Чувственные, глубокие и бархатистые ноты ветивера и кедра обрамлены изящными нотами османтуса, розы и фрезии. Свежесть и прохладу аромату дает легкая нота бергамота. Encre Noire Pour Elle создан для женщин, уверенных в себе и своих силах. Для тех, кто привык побеждать и получать желаемое. Для тех, кто верен себе и своему жизненному пути.","Роза, бергамот, ветивер, мускус, османтус, фрезия, кедр.","Женственный, стильный, классический.",Древесно-восточный.,/common/img/uploaded/product/big/2010/02/03/LLQR12200.jpg
241,"В странах Азии орхидея часто отождествляется с красотой. Бобы разновидности орхидей, ваниль, покрыты элегантной блестящей кожурой черного цвета. Тем не менее, со стороны они могут показаться ничем не примечательными, однако их аромат покоряет своей мягкостью, глубиной, нежностью. Парфюмер стремился к тому, чтобы нота ванили в этом аромате не была слишком приторной, а, скорее, напоминала засахаренный миндаль. Жизнерадостные фруктовые гармонии подчеркивают нежное звучание цветов в сердце аромата и тают от прикосновения пьянящей ванили и спокойного, мечтательного мускуса. Женственный и чувственный, чистый и колдовской: Orchidee Vanille.",Ваниль.,"Чистый, магический, женственный.",/common/img/uploaded/productImageFolder/VCA010A02LG.jpg
242,"Легкий цветочный аромат с теплыми древесными нотками Basi In Red был создан для ярких, неординарных, стильных и уверенных в себе женщин. В нем собраны воедино весенняя прохлада и летнее солнце, тонкие запахи утренней росы и свежесть земли после дождя, нежность цветочных лепестков и восхитительная чувственность восточных пряностей.","Мандарин, бергамот, жасмин, роза, кардамон, древесные ноты, мох, мускус.","Женственный, чувственный, нежный.",Яркий цветочный.,/common/img/products/BAS094020.jpg
243,"Яркий и искрящийся, словно брызги шампанского, аромат BRUNO BANANI Magic Woman очаровывает и соблазняет. Его кокетливость и женственность никого не оставит равнодушным. В этом аромате есть все: сладость, пряность, кислинка. Яркий и многогранный, он подчеркивает естественную красоту своей обладательницы и наполняет ее оптимизмом. Волшебный эликсир Magic Woman — настоящий подарок для той, что привыкла играть по своим правилам!","Дыня, красная смородина, маракуйя, розовое шампанское, ландыш, фиалка, сандал, земляника, мускус.","Соблазнительный, кокетливый, женственный.",Яркий цветочный.,/common/img/uploaded/product/big/2009/04/13/BRU408592.jpg
244,"Элегантный женский аромат TRUSSARDI My Name затрагивает самые чувствительные струны души своей обладательницы, раскрывает ее внутреннюю свободу и самые заветные желания. Его имя выражает яркую индивидуальность каждой женщины и ее взаимоотношения с миром, соблюдая при этом деликатную грань между принадлежностью к общему наследию и своими индивидуальными качествами. Аромат уникален и всеобъемлющ одновременно. Его лаконичная композиция чарует многогранностью оттенков своего звучания. Флакон TRUSSARDI My Name является выражением женственности в ее самом глубинном понимании.","Фиалка, гелиотроп, мускус, ваниль, сирень.","Элегантный, женственный, классический.",Классический цветочный.,/common/img/uploaded/productImageFolder/TRU_85002LG.jpg
245,"Элегантное трио ароматов LULU CASTAGNETTE Les Secrets de Lulu создана для молодой модницы, прекрасной горожанки, которая любит уютные рестораны и неспешные прогулки. Она поклонница тонких, изысканных блюд. Она умеет наслаждаться каждым мгновением жизни. А ароматы LULU CASTAGNETTE Les Secrets de Lulu увлекают ее за собой в самое сердце Парижа – города, где сбываются все фантазии…",Аромат LULU CASTAGNETTE Les Secrets de Lulu Les Delices предлагает ранним утром поддаться искушению и насладиться прекрасными завтраком на площади Мадлен.,"Цедра лимона, лимон, амбра, мускус, ваниль, зеленый чай, пион, грейпфрут.","Соблазнительный, женственный, роскошный.",Нежный цветочный.,/common/img/uploaded/productImageFolder/LULCAT069LG.jpg
246,"Нежный, женственный и романтичный аромат Love in Paris от Nina Ricci посвящен самому волшебному чувству — любви. И, конечно же, самому волшебному городу — Парижу. Love in Paris подобен красивой сказке, которая может произойти с каждым, кто в нее верит. В основе композиции аромата — цветочный аккорд, представленный нотами розы и пиона.","Роза, пион, ваниль, бергамот, анис, мускус.","Женственный, романтичный, роскошный.",Нежный цветочный.,/common/img/uploaded/productImageFolder/NNR0E1907LG.jpg
247,Одновременно свежий и чувственный аромат Ange ou Demon Le Secret в версии туалетной воды стал еще более привлекательным. Туалетная вода вторит нотам классического аромата Ange ou Demon Le Secret и раскрывает новые неожиданные грани звучания привычного и столь любимого Le Secret.,"Яблоко, роза, бергамот, пачули, жасмин, лимон, амбра, мускус.","Привлекательный, чувственный, чистый.",Цветочно-фруктовый.,/common/img/products/GIV037486.jpg
248,"Сочетание дерзости, чувственности и роскоши идеально отражает настроение современной женщины. Аромат Emporio Armani Diamonds подчеркнет Вашу силу и уверенность в себе, но вместе с тем сделает Ваш образ более нежным и женственным. Легкость и очарование Emporio Armani Diamonds созданы свежими нотами малины и личи, кокетливостью розы, фрезии и ландыша, сладостью ванили и пряным аккордом пачули.","Личи, малина, роза, фрезия, ландыш, ветивер, кедр, пачули, ваниль.","Уверенный, чарующий, роскошный.",Яркий цветочный.,/common/img/uploaded/product/big/2008/02/04/EC8118500-0.jpg
249,"Кокетливый и соблазнительный MOSCHINO Funny подобен солнечному свету, мгновенно наполняющему все вокруг радостью и оптимизмом. Аромат создан для юных, веселых и беззаботных, красавиц. Для девушек, которые верят в сказки и чудеса. Для тех, кто знает, что в этом мире возможно все – и любая мечта станет реальностью, стоит только очень сильно этого захотеть. Композиция встречает нас восхитительным коктейлем из цитрусово-ягодных нот, на фоне которых раскрывается волшебная мелодия цветочного аккорда.","Жасмин, красная смородина, амбра, розовый перец, мускус, горький апельсин, зеленый чай, кедр, пион.","Соблазнительный, кокетливый, юный.",Цитрусовый цветочный древесный.,/common/img/uploaded/productImageFolder/MOS006C32LG.jpg
250,"Воплощение истинной роскоши и элегантности – аромат VERSACE Yellow Diamond всегда находится в центре внимания. Как и положено драгоценному камню, он очаровывает и восхищает. Продуманная до мелочей композиция VERSACE Yellow Diamond звучит гармонично и благородно. В ней нет ни одной лишней ноты, а каждое сочетание оттенков покоряет своей красотой и чувственностью. Аромат облачен в роскошный, виртуозно выполненный флакон изящного, солнечного оттенка.","Нероли, древесный аккорд, груша, амбра, бергамот, мускус, цитрусовый аккорд, цветок апельсина, фрезия.","Элегантный, роскошный, аристократичный.",Цветочный фруктовый древесный.,/common/img/uploaded/productImageFolder/VER520030LG.jpg
251,"ED HARDY Ed Hardy for Women – аромат с уникальным характером, в котором гармонично сочетается кокетливая застенчивость и уверенность в себе. Многогранная композиция соблазняет и очаровывает. В ее мелодии Вы найдете и экзотический тропический аккорд, и сочные ягодные ноты, и искрящуюся цитрусовую свежесть, и нежность цветочных нот, согретых чувственными амброй и мускусом. ED HARDY Ed Hardy for Women создан для таких же ярких и чувственных современных красавиц.","Манго, земляника, красный грейпфрут, роза, ландыш, фрезия, теплая амбра, мускус.","Яркий, чувственный, женственный.",Яркий цветочный.,/common/img/uploaded/productImageFolder/EDHEHWF04LG.jpg
252,"Характер ED HARDY Hearts & Daggers for Women полон очарования и дерзости, кокетливости и уверенности в себе. Женщина, выбирающая этот аромат, знает, чего хочет от жизни, и всегда получает желаемое. Она умеет очаровывать и покорять сердца. Композиция аромата, сотканная из фруктовых и цветочных нот, оттененных амброй и мускусом, идеально подчеркивает природное обаяние и красоту своей обладательницы.","Апельсин королек, листья фиалки, яблоко, манго, цветок яблони, розовый жасмин, мускус, амбра, бензоин, кашмеран.","Соблазнительный, женственный, дерзкий.",Классический цветочный.,/common/img/uploaded/productImageFolder/EDHHDWF01LG.jpg
253,"Дом Guerlain представляет дерзкий и соблазнительный аромат La Petite Robe Noire в новой версии парфюмерной воды! Искрящийся, страстный и в то же время необыкновенно изысканный, он оставляет безупречный, притягательный шлейф, который непременно сведет с ума любого мужчину… Юная, понятная розовая нота в сочетании с нотами черной черешни - магическая ольфактивная мелодия! Бергамот обеспечивает чувственность, а драгоценный союз свежих и ярких абсолю болгарской и турецкой розы, как сочный рахат-лукум и вкусные цукаты - никого не оставят равнодушным! Чёрная нота – богатая и глубокая, шикарная, благородная и притягательная, открывает темные соблазны пачули, лакричника, бобов тонка и дымного черного чая Лапсанг. Неподражаемая Герлинада придаёт аромату таинственную харизму.","Роза, черешня, пачули, бергамот, цукаты, чай, лакричник, бобы тонка.","Изысканный, страстный, таинственный.",Цветочно-фруктовый.,/common/img/uploaded/productImageFolder/GUE011469LG.jpg
254,Описание отсутствует,/common/img/uploaded/productImageFolder/ELOR46787LG.jpg
255,"BOSS Nuit Pour Femme подобен «маленькому черному платью», в котором нет ничего лишнего и которое идеально подчеркивает элегантность, чувственность и женственность своей обладательницы. Композиция аромата соткана из нежных цветочных нот жасмина, фиалки и белых цветов; дополнена сладостью сочного, спелого персика и согрета бархатистым теплом древесных нот сандала и мха.","Жасмин, альдегид, сандал, фиалка, персик, мох, белые цветы.","Женственный, элегантный, изящный.",Классический цветочный.,/common/img/uploaded/productImageFolder/HBS428876LG.jpg
256,"VERSACE Yellow Diamond Intense также восхитителен, как лучи южного солнца, скользящие по Вашей коже. И также роскошен, как самое изысканное украшение. Он создан для ярких и уверенных в себе женщин. Для тех, кто умеет ценить каждое мгновение жизни и с удовольствием наслаждается всем тем прекрасным, что она дарит.","Нероли, гваяковое дерево, груша, жасмин, амбра, бергамот, мускус, османтус, цветок апельсина, цитрон, фрезия.","Соблазнительный, сияющий, яркий.",Яркий цветочный.,/common/img/uploaded/productImageFolder/VER521030LG.jpg
257,"Представляем туалетную воду Burberry Body. Это новая, более легкая версия культового аромата Burberry Body. Сочетание изысканных ингредиентов, легких и чистых, в том числе новые ноты: хрустящее зеленое яблоко и соблазнительный чай. Женственный и естественно чувственный аромат, нежное воплощение образа и настроения девушки Burberry.","Роза, кашмеран, амбра, мускус, сандал, ваниль, чай, персик, абсент, зеленое яблоко.","Соблазнительный, женственный, элегантный.",Цветочно-фруктовый.,/common/img/uploaded/productImageFolder/EBUR14A07LG.jpg
258,"Заманчивый, загадочный и соблазнительный аромат с непревзойденным характером. Аромат последовательно повествует о словосочетания Femme Fatale. Дерзкие и соблазнительные верхние ноты представлены восхитительным коктейлем пряного мадагаскарского розового перца, противопоставленным сочному манго и экзотической черной смородине, создающей невероятно таинственную, сверкающую прелюдию. 
Сладострастное цветочное сердце соблазняет женственной, небесной гарденией, оттененной элегантной, древесной, фиалковой нотой абсолю ириса и сладким, мрачным, изысканным аккордом листьев пачули. Соблазнительная база знойного, чувственного мускуса, кремовой ванильной орхидеи, шоколада и кожаного испанского ладанника, создает насыщенный, глубокий, влекущий шлейф.

Создатель: Жан-Марк Шайон, парфюмерный дом IFF, Нью-Йорк","Ладанник, орхидея, шоколад, пачули, ирис, гардения, манго, мускус, черная смородина, розовый перец.","Соблазнительный, сексуальный, роскошный.",Яркий цветочный.,/common/img/uploaded/productImageFolder/085715730503LG.jpg
259,Квинтессенция загадочности и чувственности в аромате от Giorgio Armani Code Femme Ultimate.,"Верхние ноты: горький апельсин, имбирь, грушевый сорбет.","Основные ноты: Манящая композиция цветов апельсина, жасмина и кофе.",Соблазнительный ванильный шлейф делает этот аромат невероятно притягательным.,"Имбирь, груша, жасмин, апельсин, ваниль, кофе, цветок апельсина.","Чувственный, притягательный, загадочный.",/common/img/uploaded/productImageFolder/EC4888900LG.jpg
260,Подчеркнуто изящная тубероза распускается в увертюре из молодых листьев фиалки и мягкого персика. База из ладанника и белой древесины кедра добавляет аромату шарма и роскоши.,"В Gracious Tuberose собрано все очарование цветка: его свежие побеги; лепестки, покрытые росой; нежный аромат, окружающий соцветия словно сияющая аура.","Женщина Gracious Tuberose отличается удивительным душевным спокойствием. Она порхает по жизни в танце, словно балерина, даря радость всем, кто находится рядом.","Листья фиалки, персик, тубероза, цветок апельсина, роза, ладанник (каменная роза), белый кедр.",Харизматичный. Грациозный. Радостный.,Классический цветочный.,/common/img/products/GUC427276.jpg
261,"Элегантный и соблазнительный Sheer Beauty создан подчеркнуть природную красоту и очарование каждой своей обладательницы. В композиции аромата гармонично сочетаются нежные цветочные, яркие фруктовые и чувственные древесные мотивы. Sheer Beauty полон радости и оптимизма, сотканных из нот жасмина, пиона, лилии, ванили, бергамота, сандала и мускуса.","Бергамот, красная смородина, коктейль беллини, жасмин, пион, лилия, ваниль, сандал, мускус.","Элегантный, женственный, естественный.",Яркий цветочный.,/common/img/uploaded/product/big/2012/02/24/CK0167847.jpg
262,"Аромат Lady Castagnette in White рассказывает нам историю целомудренной красавицы, которая обитает в безукоризненно белом, спокойном и невозмутимом мире.","У нее бледно-розовая кожа безупречного тона, как у фарфоровой куклы, и белое шелковое платье с драпировками.",В ее волосах сверкает бриллиантовая диадема.,"Легкий бриз дует на ее платье, мягко поднимая волосы, они переливаются, как алмазы.",Время остановило их движение.,"Свет стал волшебным, мир озарен прекрасным серебристым сиянием.","Ее аромат растворен в воздухе, создавая вокруг нее ауру благополучия.",Изысканные манеры и пленительная женственность.,Ее аромат – Lady Castagnette in White.,"Лимон, груша, мята, жасмин, персик.",Нежный. Прозрачный. Свежий.,Цветочно-фруктовый.,/common/img/uploaded/product/big/2011/12/29/LULCAT043.jpg
263,Верхние ноты аромата сверкают свежестью мандарина.  За цветочной лёгкой и утончённой нежностью лепестков сердца раскрываются мягкие обволакивающие ноты шлейфа.,"Аромат, утончённо передающий  игру цветочной гармонии.","ЧИСТЫЙ, СВЕРКАЮЩИЙ И ТОНКИЙ аромат.","Лилия, мандарин, лепестки розы, белое дерево.","Искрящийся, нежный, чистый.",Древесно-цветочный.,/common/img/uploaded/productImageFolder/ISS168066LG.jpg
264,"Яркие свежие ноты красного апельсина и имбиря, нежные и женственные ноты жасмина и цветов апельсина, чувственность древесных аккордов и сладость ванили... Все это новый аромат Armani Code, аромат тайны и соблазна...","Красный апельсин, имбирь, груша, жасмин, цветок апельсина, ваниль, древесные аккорды.","Свежий, сексуальный, женственный.",Цветочно-восточный.,/common/img/uploaded/product/EC5010970_250.jpg
265,"Сияющий, яркий и многогранный аромат J'adore - это воплощение женственности и чувственности. Роскошь орхидеи, бархатистость дамасской сливы, теплота лесного амаранта...","Мандарин, цветы чампака, плющ, орхидея, роза, фиалка, дамасская слива, лесной амарант, мускус.","Уверенный, чувственный, женственный.",Яркий цветочный.,/common/img/uploaded/product/big/2007/06/08/CHRISTIAN_DIOR_Jadore_F71524009.jpeg
266,"Аромат нового уровня чувственности, Pure Poison, создан на основе роскошного букета белых цветов и освежающего янтаря. Сила Pure Poison раскрывается постепенно: сначала цветочные нотки манят своей нежностью и чистотой, потом на сцену выходят древесно-янтарные мотивы, и только в заключительном акте появляется соблазнительный мускус.","Сладкий апельсин, бергамот, мандарин, цветы апельсина, жасмин, гардения, сандал, белый янтарь, мускус.","Блестящий, выразительный, чувственный.",Цветочно-восточный.,/common/img/uploaded/product/big/2012/01/28/F08321609.jpg
267,Название этого удивительно женственного и элегантного аромата говорит само за себя: Dolce Vita… Аромат грез и фантазий... Аромат женщины...,"Лилия, магнолия, роза, абрикос, персик, корица, сандал, гелиотроп, ваниль.","Теплый, элегантный, женственный.",Древесно-восточный.,/common/img/products/F61021009.jpg
268,"Утонченный и привлекательный Jasmin Noir – последнее поступление в коллекции классических ароматов от Bulgari. Он открывает новую главу в книге гламурной парфюмерии, предлагая современную интерпретацию одного из самых любимых и востребованных ароматов: цветка жасмина. Jasmin Noir, или черный жасмин, – цветок, разжигающий воображение. Белоснежный, трепетный, миниатюрный, в сумерках он «дышит» теплом и чувственностью, открывая свою таинственную гипнотическую душу. Jasmin Noir превращает двойственность этого изысканного цветка в метафору: цветок чистой тайны.","Жасмин, древесный аккорд, гардения, лакрица, миндаль, бобы тонка.","Чувственный, проникновенный, элегантный.",Яркий цветочный.,/common/img/uploaded/product/big/2010/03/04/BVL082271.jpg
269,"Weekend - это свобода, свежесть ветра и вечная молодость. Этот аромат полностью оправдывает свое название, принося вместе с собой ощущение легкости, непринужденности и радости. Он вызывает желание сорваться с места, собрать веселую компанию, чтобы вместе разделить радость и веселье. Бодрящий, свежий женский аромат с восхитительным набором ярких оттенков и мягких ноток, приносящих уверенность в себе и радость жизни.","Мандарин, красный цикламен, голубой гиацинт, шиповник, ирис, кедр, мускус.",Непринужденный стиль кантри с присущей burberry элегантностью.,Яркий цветочный.,/common/img/uploaded/product/big/2009/10/29/EBURW1001-.jpg
270,"Стильная, яркая и индивидуальная. Девушка-вызов, которая знает к чему стремится. Она идет своей дорогой. Но вместе с тем она обаятельна и соблазнительна, женственна и изящна. Именно для нее создан легкий и свежий аромат, тонкая вуаль восточной роскоши сочных зеленых фруктов, смягченная янтарем, ванилью и бобами тонка.","Итальянский лайм, ледяная груша, зеленый миндаль, белый пион, сладкий миндаль, янтарь, красное дерево, ваниль, бобы тонка.","Импульсивный, сексуальный, уникальный.",Цветочно-восточный.,/common/img/uploaded/product/EBUR29002_250.jpg
271,"Восходя к истокам абсолютной естественности, Парфюмерная вода  Hypnotic Poison черпает свои силы из насыщенных нот Абсолю. Очарование cочной притягательности Абсолю Жасмина Самбака в сочетании с ласковым Абсолю Цветка Горького Апельсина окутаны нотами Бобов Тонка, которые призывно источают сладкий аромат. Притягательная сила ноты Лакрицы раскрывается здесь с еще более откровенной смелостью. Подчеркнутая ванилью, она создает непреодолимое влечение, символ мгновенного признания. Воцаряется атмосфера наслаждения и лакомого удовольствия… Магический аромат, Флакон Hypnotic Poison – признанная икона, скандальное воплощение запретного плода. Красное яблоко соблазна, его стекло словно пронизано расплавленной лавой.","Горький апельсин, жасмин, бобы тонка.",/common/img/products/F08342409.jpg
272,"C выпуском Play Eau de Toilette  начинается новая глава истории девушки, свободной  и уверенной в себе. Весь мир принадлежит ей! Она хочет, чтобы каждая минута ее жизни была посвящена встречам, любви и удовольствиям. Play Eau de Toilette – как выражение невинной, мягкой улыбки на лице, как ода радости жизни. Продолжая историю PLAY, эта новая интерпретация вызывает в воображении образ цветущей женственности. Нежный аромат с гурманскими фруктовыми и цветочными аккордами, интенсивно и чувственно раскрывается на коже. В верхних нотах, дуэт сочного Белого Персика и кисловатой  Белой Смородины демонстрирует радостный характер аромата, присущий молодым и смелым женщинам. В средних нотах  обольстительный аккорд Ириса и Лакрицы обеспечивает  невероятное соблазнение. В нижних нотах Древесина Амириса (общая нота для всей линии PLAY), смягченная Мускусом, создает яркие чувственные ощущения. Аромат Play Eau de Toilette нежен, как прикосновение весны, как сверкающий образ молодой женщины.","Ирис, смородина, мускус, персик, лакрица.","Женственный, юный, нежный.",Цветочно-фруктовый.,/common/img/uploaded/productImageFolder/GIV045081LG.jpg
273,Нежный букет с чувственным ароматом.,"Пралине, орхидея, роза, ваниль, малина, лакрица, маракуйя, абрикос.",/common/img/uploaded/productImageFolder/ELOR47838LG.jpg
274,"Продолжая развивать свой концепт L’Art du Parfum, EISENBERG приглашает Вас в сенсорное путешествие в самое сердце чувственности, предлагая новую коллекцию ароматов в их самой законченной и престижной форме – L’EXTRAIT (концентрированные духи).","Rouge & Noir L'Extrait – женственность во всем своем великолепии. О ней заявляют фруктовые и цветочные верхние ноты черной смородины, персика и иланг-иланга, утверждающие ноты сердца представлены гвоздикой, жасмином и абсолю розы. Базовые ноты белого мускуса и сандалового дерева блестяще сочетаются с ароматными туберозой и бензоином, делая стойким этот чувственный аромат.","Иланг-иланг, бензоин, белый мускус, черная смородина, бергамот, тубероза, цветы апельсина, жасмин, сандал, ваниль, персик, абсолю розы, кедр.",/common/img/uploaded/productImageFolder/JSE015290LG.jpg
275,"Продолжая развивать свой концепт L’Art du Parfum, EISENBERG приглашает Вас в сенсорное путешествие в самое сердце чувственности, предлагая новую коллекцию ароматов в их самой законченной и престижной форме – L’EXTRAIT (концентрированные духи).","J'Ose L'Extrait - культовый аромат EISENBERG, незабываемым,смелый и провокационный. Букет кофе мокко и цветов жасмина заявляют о себе в сердце аромата, они щедро раскрываются и контрастируют с таинственными нотами полыни и свежей мяты, представленными вверхних нотах, и продолжают свое звучание на теплом янтарном фоне амбры.","Лимон, пачули, мята, жасмин, лаванда, амбра, мускус, полынь, сандаловое дерево, кедр, кофе мокко.",/common/img/uploaded/productImageFolder/JSE015287LG.jpg
276,"Яркий и соблазнительный AGENT PROVOCATEUR Maitresse создан для уверенных в себе женщин, умеющих наслаждаться каждым моментом жизни. На фоне изысканного цветочного аккорда, сотканного из нот лотоса, фиалки, османтуса, жасмина и розы, постепенно раскрываются ноты белой замши и пачули, амбры и мускуса. AGENT PROVOCATEUR Maitresse звучит невероятно чувственно и соблазнительно. Он подчеркивает природный шарм своей обладательницы и делает ее образ еще более желанным.","Иланг-иланг, роза, лотос, пачули, ирис, жасмин, амбра, мускус, османтус, фиалка, замша.","Уверенный, яркий, соблазнительный.",Яркий цветочный.,/common/img/uploaded/productImageFolder/ATP010024LG.jpg
277,Ольфактивная интерпретация ее любимого города. Две неповторимые иконы стиля – Бейонсе и Нью-Йорк – соединяются в этом аромате. Аромат фруктово-шипровый.,/common/img/uploaded/productImageFolder/BYO_444000LG.jpg
278,"Элегантное трио ароматов LULU CASTAGNETTE Les Secrets de Lulu создана для молодой модницы, прекрасной горожанки, которая любит уютные рестораны и неспешные прогулки. Она поклонница тонких, изысканных блюд. Она умеет наслаждаться каждым мгновением жизни. А ароматы LULU CASTAGNETTE Les Secrets de Lulu увлекают ее за собой в самое сердце Парижа – города, где сбываются все фантазии…","Аромат LULU CASTAGNETTE Les Secrets de Lulu Les Plaisirs приглашает насладиться воскресным шопингом с подругами, прогуливаясь по бульвару Осман.","Лимон, инжир, груша, амбра, ветивер, бергамот, мускус, цветок апельсина, фрезия.","Соблазнительный, кокетливый, элегантный.",Свежий цитрусовый.,/common/img/uploaded/productImageFolder/LULCAT067LG.jpg
279,Насыщенный и богатый взрыв цветочного аромата. Бутылка аромата VIKTOR & ROLF Flowerbomb вырезана как многогранный алмаз.,"Мускус, апельсин, жасмин.","Чувственный, женственный, роскошный.",Классический цветочный.,/common/img/uploaded/productImageFolder/VRF000000LG.jpg
280,"Аромат символизирует успех, благополучие, уверенность. Пикантные ноты цитрусовых, которые открывают парфюмерный букет, ласкают обоняние и чувства. Парфюм подойдет стильным и элегантным людям, умеющим всегда выглядеть безупречно и подчеркивать свою красоту с помощью своего аромата. Парфюмерная композиция и стиль оформления требуют внимания к внутреннему наполнению, а не внешнему стилю. Аналогично и обладательница парфюма привлекает внимание не пафосностью и кичливыми нарядами, а напротив, нежностью и естественностью во всем в поведении, в общении, в стиле одежды и, конечно же, любви.","Нероли, имбирь, перец, мандарин, бергамот, горький апельсин, кардамон, древесные ноты.","Свежий, чувственный, пикантный.",Цитрусовый.,/common/img/uploaded/productImageFolder/VCA010A03LG.jpg
281,"Трогательная нежность и чувственная страсть, соблазнительная робость и покоряющая уверенность в себе. Это о Вас? Значит, Вам понравится BRUNO BANANI Pure Woman – ангельский аромат с дьявольской улыбкой.","Фрезия, мандарин, черная смородина, пион, манго, цикламен, ваниль, древесный аккорд, амбра.","Кокетливый, соблазнительный, женственный.",Древесный экзотический.,/common/img/uploaded/product/big/2008/09/10/BRU401722.jpg
282,Квинтэссенция простоты: Современный и свежий цитрусовый аромат – унисекс.,"Имбирь, бергамот, древесный аккорд, лаванда, мандарин, мускус, зеленые листья, грейпфрут, шалфей, кедр.","Элегантный, современный, стильный.",Свежий цитрусовый.,/common/img/uploaded/productImageFolder/BR5709005LG.jpg
283,"Нежная чистота и удивительная романтичность сокрыты в сердце изысканного аромата GIVENCHY Dahlia Noir L'Eau. Он очаровывает легкостью и женственностью своего звучания, дарит ощущение гармонии и счастья. Красивая, лаконичная композиция построена настолько гармонично, что каждая нота кажется естественным продолжением предыдущей.","Нероли, роза, мускус, цитрон, кедр, пион.","Чистый, женственный, нежный.",Классический цветочный.,/common/img/uploaded/productImageFolder/GIV046291LG.jpg
284,"VERSACE Vanitas создан для тех, кто умеет очаровывать и покорять. Для тех, кому нравится быть в центре внимания и наслаждаться восхищенными взглядами. Элегантная и чувственная композиция аромата соткана из нежных цветочных нот розы, фрезии и лилии, на фоне которых раскрывается благородная нота черного чая и теплая, древесная нота кедра. Звучание аромата отличается яркостью и динамичностью.","Черный чай, роза, фрезия, кедр.","Чувственный, женственный, элегантный.",Цветочно-древесный.,/common/img/uploaded/productImageFolder/VER730130LG.jpg
